duplicate_group_id,dataset_name,sequence_name,file_path,duplicate_type,similarity_score,recommended_keep,recommended_action,review_status
DUP_00072,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-03944.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00072,AAU RainSnow,Hasserisvej-3,Hasserisvej/Hasserisvej-3/cam1-03944.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00073,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-03980.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00073,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-03980.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00074,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-04226.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00074,AAU RainSnow,Hjorringvej-1,Hjorringvej/Hjorringvej-1/cam1-04226.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00074,AAU RainSnow,Hasserisvej-3,Hasserisvej/Hasserisvej-3/cam1-04226.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00075,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-04442.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00075,AAU RainSnow,Hadsundvej-2,Hadsundvej/Hadsundvej-2/cam1-04442.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00076,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-04592.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00076,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-04592.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00077,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-04868.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00077,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-04868.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00078,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-05063.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00078,AAU RainSnow,Hjorringvej-3,Hjorringvej/Hjorringvej-3/cam1-05063.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00079,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-05220.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00079,AAU RainSnow,Hobrovej-1,Hobrovej/Hobrovej-1/cam1-05220.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00080,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-05282.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00080,AAU RainSnow,Hjorringvej-1,Hjorringvej/Hjorringvej-1/cam1-05282.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00081,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-05474.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00081,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05474.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00081,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-05474.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00082,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-05683.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00082,AAU RainSnow,Ringvej-1,Ringvej/Ringvej-1/cam1-05683.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00083,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-05702.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00083,AAU RainSnow,Hjorringvej-2,Hjorringvej/Hjorringvej-2/cam1-05702.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00084,AAU RainSnow,Egensevej-2,Egensevej/Egensevej-2/cam1-05750.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00084,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-05750.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00085,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-00101.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00085,AAU RainSnow,Hjorringvej-1,Hjorringvej/Hjorringvej-1/cam1-00101.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00085,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-00101.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00086,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-00171.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00086,AAU RainSnow,Hjorringvej-1,Hjorringvej/Hjorringvej-1/cam1-00171.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00087,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-00549.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00087,AAU RainSnow,Ringvej-2,Ringvej/Ringvej-2/cam1-00549.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00087,AAU RainSnow,Hasserisvej-2,Hasserisvej/Hasserisvej-2/cam1-00549.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00088,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-01394.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00088,AAU RainSnow,Hjorringvej-2,Hjorringvej/Hjorringvej-2/cam1-01394.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00089,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-01515.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00089,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01515.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00090,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-01802.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00090,AAU RainSnow,Hjorringvej-1,Hjorringvej/Hjorringvej-1/cam1-01802.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00091,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-01851.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00091,AAU RainSnow,Hasserisvej-3,Hasserisvej/Hasserisvej-3/cam1-01851.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00092,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-01857.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00092,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01857.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00093,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-02865.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00093,AAU RainSnow,Ostre-4,Ostre/Ostre-4/cam1-02865.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00094,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-03060.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00094,AAU RainSnow,Ringvej-2,Ringvej/Ringvej-2/cam1-03060.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00095,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-03207.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00095,AAU RainSnow,Hasserisvej-1,Hasserisvej/Hasserisvej-1/cam1-03207.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00096,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-03287.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00096,AAU RainSnow,Hadsundvej-1,Hadsundvej/Hadsundvej-1/cam1-03287.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00097,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-03502.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00097,AAU RainSnow,Hadsundvej-2,Hadsundvej/Hadsundvej-2/cam1-03502.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00098,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-03913.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00098,AAU RainSnow,Hjorringvej-4,Hjorringvej/Hjorringvej-4/cam1-03913.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00099,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-03999.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00099,AAU RainSnow,Hasserisvej-3,Hasserisvej/Hasserisvej-3/cam1-03999.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00100,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-04027.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00100,AAU RainSnow,Hadsundvej-2,Hadsundvej/Hadsundvej-2/cam1-04027.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00101,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-04326.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00101,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04326.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00102,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-04394.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00102,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-04394.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00103,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05071.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00103,AAU RainSnow,Hjorringvej-4,Hjorringvej/Hjorringvej-4/cam1-05071.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00104,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05139.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00104,AAU RainSnow,Hasserisvej-2,Hasserisvej/Hasserisvej-2/cam1-05139.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00105,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05174.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00105,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-05174.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00106,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05413.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00106,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-05413.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00107,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05452.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00107,AAU RainSnow,Ringvej-2,Ringvej/Ringvej-2/cam1-05452.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00108,AAU RainSnow,Egensevej-3,Egensevej/Egensevej-3/cam1-05550.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00108,AAU RainSnow,Ringvej-1,Ringvej/Ringvej-1/cam1-05550.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00108,AAU RainSnow,Hasserisvej-3,Hasserisvej/Hasserisvej-3/cam1-05550.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00109,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-00035.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00109,AAU RainSnow,Ostre-1,Ostre/Ostre-1/cam1-00035.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00110,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-00431.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00110,AAU RainSnow,Ringvej-3,Ringvej/Ringvej-3/cam1-00431.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00110,AAU RainSnow,Hasserisvej-2,Hasserisvej/Hasserisvej-2/cam1-00431.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00111,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-00538.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00111,AAU RainSnow,Hjorringvej-2,Hjorringvej/Hjorringvej-2/cam1-00538.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00111,AAU RainSnow,Ringvej-3,Ringvej/Ringvej-3/cam1-00538.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00112,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-00827.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00112,AAU RainSnow,Ringvej-3,Ringvej/Ringvej-3/cam1-00827.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00113,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-00926.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00113,AAU RainSnow,Hjorringvej-2,Hjorringvej/Hjorringvej-2/cam1-00926.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00114,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-01256.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00114,AAU RainSnow,Hasserisvej-3,Hasserisvej/Hasserisvej-3/cam1-01256.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00115,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-01489.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00115,AAU RainSnow,Hjorringvej-1,Hjorringvej/Hjorringvej-1/cam1-01489.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00116,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-01918.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00116,AAU RainSnow,Hasserisvej-2,Hasserisvej/Hasserisvej-2/cam1-01918.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00117,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-02034.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00117,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-02034.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00118,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-02176.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00118,AAU RainSnow,Hjorringvej-2,Hjorringvej/Hjorringvej-2/cam1-02176.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00119,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-02379.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00119,AAU RainSnow,Hasserisvej-3,Hasserisvej/Hasserisvej-3/cam1-02379.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00120,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-02946.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00120,AAU RainSnow,Hjorringvej-1,Hjorringvej/Hjorringvej-1/cam1-02946.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00121,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-02979.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00121,AAU RainSnow,Hjorringvej-2,Hjorringvej/Hjorringvej-2/cam1-02979.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00122,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-03275.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00122,AAU RainSnow,Ringvej-2,Ringvej/Ringvej-2/cam1-03275.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00123,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-03729.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00123,AAU RainSnow,Hasserisvej-2,Hasserisvej/Hasserisvej-2/cam1-03729.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00124,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-03842.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00124,AAU RainSnow,Hasserisvej-2,Hasserisvej/Hasserisvej-2/cam1-03842.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00125,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-03968.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00125,AAU RainSnow,Hobrovej-1,Hobrovej/Hobrovej-1/cam1-03968.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00126,AAU RainSnow,Egensevej-4,Egensevej/Egensevej-4/cam1-05257.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00126,AAU RainSnow,Hasserisvej-2,Hasserisvej/Hasserisvej-2/cam1-05257.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00127,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00069.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00127,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00069.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00128,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00247.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00128,AAU RainSnow,Hadsundvej-2,Hadsundvej/Hadsundvej-2/cam1-00247.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00128,AAU RainSnow,Ringvej-3,Ringvej/Ringvej-3/cam1-00247.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00128,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-00247.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00129,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00297.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00129,AAU RainSnow,Hobrovej-1,Hobrovej/Hobrovej-1/cam1-00297.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00130,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00679.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00130,AAU RainSnow,Ostre-4,Ostre/Ostre-4/cam1-00679.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00131,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00719.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00131,AAU RainSnow,Hjorringvej-4,Hjorringvej/Hjorringvej-4/cam1-00719.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00132,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-00934.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00132,AAU RainSnow,Hjorringvej-2,Hjorringvej/Hjorringvej-2/cam1-00934.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00133,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01096.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00133,AAU RainSnow,Ostre-4,Ostre/Ostre-4/cam1-01096.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00134,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01158.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00134,AAU RainSnow,Hadsundvej-1,Hadsundvej/Hadsundvej-1/cam1-01158.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00135,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01231.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00135,AAU RainSnow,Hasserisvej-2,Hasserisvej/Hasserisvej-2/cam1-01231.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00136,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01925.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00136,AAU RainSnow,Ostre-2,Ostre/Ostre-2/cam1-01925.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00137,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-01964.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00137,AAU RainSnow,Ostre-4,Ostre/Ostre-4/cam1-01964.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00138,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02403.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00138,AAU RainSnow,Ostre-3,Ostre/Ostre-3/cam1-02403.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00138,AAU RainSnow,Ostre-4,Ostre/Ostre-4/cam1-02403.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00139,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-02433.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00139,AAU RainSnow,Hadsundvej-2,Hadsundvej/Hadsundvej-2/cam1-02433.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00140,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03375.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00140,AAU RainSnow,Hjorringvej-3,Hjorringvej/Hjorringvej-3/cam1-03375.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00141,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03727.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00141,AAU RainSnow,Hjorringvej-2,Hjorringvej/Hjorringvej-2/cam1-03727.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00141,AAU RainSnow,Ostre-1,Ostre/Ostre-1/cam1-03727.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00142,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03762.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00142,AAU RainSnow,Ringvej-2,Ringvej/Ringvej-2/cam1-03762.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00143,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03825.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00143,AAU RainSnow,Ringvej-2,Ringvej/Ringvej-2/cam1-03825.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00143,AAU RainSnow,Ringvej-3,Ringvej/Ringvej-3/cam1-03825.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00143,AAU RainSnow,Ostre-4,Ostre/Ostre-4/cam1-03825.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00144,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-03839.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00144,AAU RainSnow,Ringvej-2,Ringvej/Ringvej-2/cam1-03839.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00145,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-04166.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00145,AAU RainSnow,Hjorringvej-3,Hjorringvej/Hjorringvej-3/cam1-04166.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00146,AAU RainSnow,Egensevej-5,Egensevej/Egensevej-5/cam1-04239.png,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00146,AAU RainSnow,Ringvej-3,Ringvej/Ringvej-3/cam1-04239.png,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
