dataset_name,sequence_name,source_file,split,read_status,width,height,aspect_ratio,file_size_bytes,mean_brightness,brightness_std,contrast,laplacian_variance,blur_score,dark_pixel_ratio,bright_pixel_ratio,mean_saturation,black_suspect,white_suspect,underexposed_suspect,overexposed_suspect,blur_suspect,assessment_source
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00101622.jpg,train,OK,342,228,1.5,9341,140.8612,61.2252,61.2252,1156.7473,1156.7473,0.019352,0.04781,44.8876,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00065485.jpg,train,OK,720,480,1.5,19992,124.1984,44.1842,44.1842,648.0102,648.0102,0.021684,0.009094,26.0629,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00002864.jpg,train,OK,342,228,1.5,9565,136.209,58.3854,58.3854,1147.4247,1147.4247,0.019621,0.066828,63.755,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00027357.jpg,train,OK,720,480,1.5,33321,198.7038,41.7947,41.7947,836.6693,836.6693,0.0259,0.096936,19.0444,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00109162.jpg,train,OK,720,480,1.5,37810,146.3306,63.9116,63.9116,1007.0246,1007.0246,0.03059,0.063976,80.8375,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00077708.jpg,train,OK,720,480,1.5,29447,203.7802,53.0742,53.0742,821.9592,821.9592,0.02656,0.287691,13.895,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00007977.jpg,train,OK,720,480,1.5,17730,88.511,46.8583,46.8583,334.8827,334.8827,0.05044,0.003504,55.3776,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00097068.jpg,train,OK,720,480,1.5,27347,90.0006,64.6596,64.6596,766.5341,766.5341,0.130272,0.042245,36.8168,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00007736.jpg,train,OK,720,480,1.5,38198,143.419,65.269,65.269,1014.4085,1014.4085,0.031293,0.069572,81.7325,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00037001.jpg,train,OK,720,480,1.5,27268,139.7422,43.0221,43.0221,785.8632,785.8632,0.027193,0.013892,22.7831,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00055137.jpg,train,OK,720,480,1.5,30740,121.8222,47.213,47.213,912.8525,912.8525,0.036661,0.014358,32.3298,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00038204.jpg,train,OK,720,480,1.5,18966,124.4437,42.1379,42.1379,605.1031,605.1031,0.02099,0.002222,25.4213,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001071.jpg,train,OK,720,480,1.5,22182,85.2539,39.6985,39.6985,512.3663,512.3663,0.022622,0.006641,33.3654,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00094139.jpg,train,OK,720,480,1.5,28923,120.277,47.0877,47.0877,622.0214,622.0214,0.023027,0.015165,45.2771,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00006272.jpg,train,OK,720,480,1.5,21410,126.3266,47.7018,47.7018,653.0146,653.0146,0.02112,0.003547,20.0305,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00029697.jpg,train,OK,720,480,1.5,20301,134.8123,49.7151,49.7151,511.0798,511.0798,0.019198,0.002468,17.2014,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00104992.jpg,train,OK,342,228,1.5,8091,73.136,55.4887,55.4887,1290.8207,1290.8207,0.169732,0.02361,125.5849,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00031586.jpg,train,OK,720,480,1.5,23547,133.0054,31.5754,31.5754,728.1688,728.1688,0.019598,0.005341,19.9896,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00036719.jpg,train,OK,342,228,1.5,9241,138.6725,67.1272,67.1272,1234.0561,1234.0561,0.019865,0.054581,41.9155,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00010479.jpg,train,OK,720,480,1.5,20815,123.457,42.9722,42.9722,615.0538,615.0538,0.021027,0.001542,25.1276,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00036875.jpg,train,OK,720,480,1.5,39257,126.6806,74.263,74.263,1018.9861,1018.9861,0.052271,0.053808,58.097,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00008349.jpg,train,OK,720,480,1.5,26694,135.3221,40.1017,40.1017,789.2312,789.2312,0.028194,0.019783,21.4987,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00052364.jpg,train,OK,720,480,1.5,23808,129.0696,41.0251,41.0251,573.6501,573.6501,0.017196,0.008935,59.0074,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00035343.jpg,train,OK,720,480,1.5,26199,130.2266,46.3658,46.3658,554.8124,554.8124,0.027274,0.042786,25.895,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00091366.jpg,train,OK,720,480,1.5,32293,125.4385,52.7992,52.7992,821.7958,821.7958,0.028796,0.04715,33.5379,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00020211.jpg,train,OK,720,480,1.5,44804,119.4387,48.8155,48.8155,1325.9191,1325.9191,0.019693,0.02614,72.4713,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00032831.jpg,train,OK,720,480,1.5,33282,174.7707,62.3284,62.3284,940.0423,940.0423,0.029578,0.106895,28.0267,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00029195.jpg,train,OK,720,480,1.5,38131,130.5424,77.3333,77.3333,1033.7809,1033.7809,0.039268,0.096814,59.4658,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00068197.jpg,train,OK,720,480,1.5,32442,123.6078,53.2102,53.2102,890.3321,890.3321,0.032639,0.033626,46.3021,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00096326.jpg,train,OK,720,480,1.5,33701,123.2855,52.7822,52.7822,1022.874,1022.874,0.033513,0.03252,48.2593,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00026595.jpg,train,OK,342,228,1.5,6814,81.4891,53.6168,53.6168,244.8782,244.8782,0.04636,0.00554,58.2001,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00068500.jpg,train,OK,342,228,1.5,6897,77.2337,35.2298,35.2298,293.233,293.233,0.035562,0.004399,39.0855,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001861.jpg,train,OK,720,480,1.5,38191,145.196,68.1446,68.1446,923.1536,923.1536,0.033851,0.086282,65.5565,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00081174.jpg,train,OK,720,480,1.5,27986,125.8031,45.7401,45.7401,620.4053,620.4053,0.028571,0.036768,28.029,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00060067.jpg,train,OK,720,480,1.5,21760,133.7274,51.3983,51.3983,620.9587,620.9587,0.021166,0.052633,19.1061,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00002647.jpg,train,OK,720,480,1.5,26910,138.3113,39.8501,39.8501,840.9011,840.9011,0.027827,0.018137,22.7776,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00026093.jpg,train,OK,720,480,1.5,20036,81.8068,48.4875,48.4875,527.5418,527.5418,0.154404,0.001672,21.8206,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00027511.jpg,train,OK,720,480,1.5,47372,130.234,61.7389,61.7389,1720.0878,1720.0878,0.039005,0.031739,41.9574,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00003589.jpg,train,OK,720,480,1.5,29799,125.0895,45.4552,45.4552,645.1152,645.1152,0.02178,0.00344,62.7119,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00035804.jpg,train,OK,720,480,1.5,30065,121.641,53.1114,53.1114,673.021,673.021,0.020408,0.01476,55.6602,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00089938.jpg,train,OK,720,480,1.5,26217,126.5814,51.7403,51.7403,706.4326,706.4326,0.019604,0.058307,39.1891,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00007587.jpg,train,OK,720,480,1.5,35668,110.5442,51.8723,51.8723,747.9117,747.9117,0.024398,0.040859,38.1288,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00028365.jpg,train,OK,720,480,1.5,24465,125.7552,52.8432,52.8432,689.3369,689.3369,0.018148,0.069479,39.0449,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00013233.jpg,train,OK,720,480,1.5,32912,130.2844,50.5739,50.5739,552.2835,552.2835,0.02162,0.067888,31.1994,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00032943.jpg,train,OK,720,480,1.5,23854,128.544,49.987,49.987,532.7184,532.7184,0.016603,0.056597,39.2311,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00068941.jpg,train,OK,342,228,1.5,11541,153.6702,58.6642,58.6642,2676.7611,2676.7611,0.027765,0.04645,23.44,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00030081.jpg,train,OK,342,228,1.5,9601,134.972,53.3633,53.3633,1448.5007,1448.5007,0.019339,0.040833,66.6092,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00080432.jpg,train,OK,342,228,1.5,12055,125.4804,50.3903,50.3903,3355.0685,3355.0685,0.025623,0.038294,29.7188,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00025680.jpg,train,OK,720,480,1.5,23641,86.5968,60.8053,60.8053,576.7883,576.7883,0.135816,0.031528,31.8772,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00008571.jpg,train,OK,720,480,1.5,29211,143.0783,60.8866,60.8866,867.8767,867.8767,0.031991,0.075966,31.6694,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00011507.jpg,train,OK,720,480,1.5,22260,82.616,46.6276,46.6276,447.8803,447.8803,0.14559,0.005194,36.8273,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00042372.jpg,train,OK,720,480,1.5,28761,132.5426,48.6692,48.6692,647.1842,647.1842,0.020098,0.009586,71.5235,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00064594.jpg,train,OK,720,480,1.5,32564,190.4185,73.129,73.129,839.6899,839.6899,0.032202,0.339673,27.1232,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00004244.jpg,train,OK,720,480,1.5,21503,134.2846,47.9545,47.9545,656.0616,656.0616,0.021236,0.024531,21.956,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00026466.jpg,train,OK,720,480,1.5,30117,189.5565,61.3741,61.3741,914.891,914.891,0.026698,0.297749,12.3599,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00092179.jpg,train,OK,342,228,1.5,11703,150.5433,62.1578,62.1578,2621.8871,2621.8871,0.027739,0.053311,25.1464,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00017979.jpg,train,OK,720,480,1.5,37021,124.7058,45.4746,45.4746,966.1045,966.1045,0.022908,0.009048,49.0528,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00054663.jpg,train,OK,720,480,1.5,25550,117.7477,52.3312,52.3312,493.6344,493.6344,0.01809,0.041288,39.7729,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00102876.jpg,train,OK,342,228,1.5,8118,56.836,43.0745,43.0745,1044.8315,1044.8315,0.119178,0.011311,41.8578,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00102788.jpg,train,OK,720,480,1.5,24019,131.6746,42.2008,42.2008,466.6938,466.6938,0.015671,0.007535,59.8124,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00083907.jpg,train,OK,720,480,1.5,16436,79.3533,44.9118,44.9118,524.6501,524.6501,0.104621,0.001872,19.0422,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00083975.jpg,train,OK,342,228,1.5,6582,78.4121,46.757,46.757,228.9112,228.9112,0.035088,0.001539,51.2621,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00065139.jpg,train,OK,342,228,1.5,7722,94.8551,29.6707,29.6707,442.4106,442.4106,0.020814,0.00277,23.4169,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00064092.jpg,train,OK,720,480,1.5,31817,124.9882,50.7942,50.7942,906.9785,906.9785,0.030194,0.032619,46.0261,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00005401.jpg,train,OK,720,480,1.5,39106,138.7185,53.7508,53.7508,948.6805,948.6805,0.022836,0.036968,38.5737,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00084849.jpg,train,OK,720,480,1.5,27108,114.4062,63.2215,63.2215,694.9622,694.9622,0.026597,0.065119,47.6217,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00101171.jpg,train,OK,720,480,1.5,26280,125.0563,46.3195,46.3195,518.6317,518.6317,0.01704,0.013328,65.9415,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00030695.jpg,train,OK,720,480,1.5,26367,131.649,44.0025,44.0025,609.507,609.507,0.017593,0.012532,58.3425,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00027450.jpg,train,OK,342,228,1.5,10564,131.3323,51.3872,51.3872,2516.6258,2516.6258,0.0242,0.0756,11.7561,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00024479.jpg,train,OK,720,480,1.5,20961,129.4018,48.1597,48.1597,596.219,596.219,0.020576,0.001988,18.2179,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00018963.jpg,train,OK,720,480,1.5,36912,139.9254,56.5615,56.5615,1212.0383,1212.0383,0.02502,0.03803,31.8149,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00088674.jpg,train,OK,720,480,1.5,26631,116.2374,45.5831,45.5831,490.5957,490.5957,0.018643,0.016901,45.2094,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00003743.jpg,train,OK,720,480,1.5,31104,127.6005,82.6513,82.6513,812.3784,812.3784,0.034219,0.185535,42.971,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00014548.jpg,train,OK,720,480,1.5,17341,84.302,48.9089,48.9089,510.2315,510.2315,0.105069,0.002642,17.6041,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00052435.jpg,train,OK,720,480,1.5,29679,140.0391,57.3238,57.3238,790.8846,790.8846,0.030431,0.065315,33.5538,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00029439.jpg,train,OK,720,480,1.5,28457,126.3283,54.1087,54.1087,652.6034,652.6034,0.026675,0.034566,28.0727,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00096879.jpg,train,OK,720,480,1.5,32927,135.7206,59.0151,59.0151,867.8479,867.8479,0.022422,0.013432,61.8342,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00080632.jpg,train,OK,720,480,1.5,38997,164.166,69.0734,69.0734,1249.6321,1249.6321,0.033791,0.126372,50.0477,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00070942.jpg,train,OK,720,480,1.5,31130,136.7136,63.575,63.575,842.9701,842.9701,0.034873,0.092141,33.6299,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00017170.jpg,train,OK,720,480,1.5,32225,127.9591,53.0142,53.0142,842.6687,842.6687,0.029664,0.049783,35.4765,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00011707.jpg,train,OK,720,480,1.5,33303,120.877,45.6251,45.6251,849.5137,849.5137,0.019387,0.015148,47.427,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00056104.jpg,train,OK,342,228,1.5,12297,123.846,45.2277,45.2277,2142.8362,2142.8362,0.025623,0.021019,60.6226,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00104317.jpg,train,OK,720,480,1.5,19179,122.6198,41.2982,41.2982,571.3743,571.3743,0.020911,0.001444,23.9963,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00088172.jpg,train,OK,342,228,1.5,11776,145.0203,61.168,61.168,2595.1508,2595.1508,0.026239,0.058249,24.3394,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00046570.jpg,train,OK,720,480,1.5,34259,123.9587,50.4784,50.4784,1053.4133,1053.4133,0.027167,0.029109,40.9422,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00084301.jpg,train,OK,720,480,1.5,37278,183.3824,74.1486,74.1486,1087.0462,1087.0462,0.032818,0.33432,37.7831,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015773.jpg,train,OK,720,480,1.5,31178,119.1775,46.9963,46.9963,892.8247,892.8247,0.03208,0.024259,32.3984,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00041040.jpg,train,OK,720,480,1.5,31246,140.338,69.6426,69.6426,819.3776,819.3776,0.028504,0.083837,51.7346,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00033756.jpg,train,OK,720,480,1.5,28175,144.1087,74.4181,74.4181,1032.0518,1032.0518,0.03452,0.223177,19.7611,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00005930.jpg,train,OK,720,480,1.5,37568,125.5716,47.016,47.016,836.7955,836.7955,0.018979,0.005628,64.0735,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00055978.jpg,train,OK,720,480,1.5,33992,118.1193,52.9516,52.9516,977.3527,977.3527,0.033623,0.033111,49.4246,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00063021.jpg,train,OK,720,480,1.5,21661,130.7828,42.4106,42.4106,488.8816,488.8816,0.017894,0.012312,59.5281,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
