selection_id,dataset_name,sequence_id,source_sequence_id,source_file,annotation_file,original_class,mapped_class,lighting,weather,distance,road_type,bbox_size_category,camera_view,traffic_density,mean_vehicles_per_image,scene_metadata_source,scene_metadata_review_status,selection_reason,target_subset,selected,manual_review_status,notes
SEL_000001,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00000040.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,FAR,UNKNOWN,SMALL,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000050,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00000990.jpg,FROM_SOURCE_DATASET,bicycle,,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000051,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00000999.jpg,FROM_SOURCE_DATASET,work_van,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000052,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001051.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000053,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001064.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000054,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001071.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000055,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001098.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000056,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001100.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000057,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001102.jpg,FROM_SOURCE_DATASET,motorized_vehicle,vehicle,NOT_VERIFIED,NOT_VERIFIED,FAR,UNKNOWN,SMALL,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000058,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001113.jpg,FROM_SOURCE_DATASET,bus,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000059,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001134.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000060,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001158.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000061,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001168.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000062,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001181.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000063,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001190.jpg,FROM_SOURCE_DATASET,motorized_vehicle,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000064,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001193.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000065,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001205.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000066,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001225.jpg,FROM_SOURCE_DATASET,bus,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000067,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001262.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000068,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001282.jpg,FROM_SOURCE_DATASET,pickup_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000069,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001293.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000070,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001314.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000071,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001330.jpg,FROM_SOURCE_DATASET,pickup_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000072,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001341.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000073,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001359.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000074,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001360.jpg,FROM_SOURCE_DATASET,bus,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000075,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001380.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000076,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001409.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000077,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001427.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,FAR,UNKNOWN,SMALL,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000078,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001437.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000079,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001460.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000080,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001466.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000081,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001470.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000082,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001484.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000083,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001552.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000084,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001562.jpg,FROM_SOURCE_DATASET,motorized_vehicle,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000085,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001594.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000086,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001605.jpg,FROM_SOURCE_DATASET,pickup_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000087,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001665.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000088,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001668.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000089,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001703.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000090,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001725.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000091,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001767.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000092,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001777.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000093,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001803.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000094,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001805.jpg,FROM_SOURCE_DATASET,pickup_truck,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000095,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001843.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000096,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001861.jpg,FROM_SOURCE_DATASET,bus,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000097,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001887.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,MEDIUM,UNKNOWN,MEDIUM,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000098,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001890.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,FAR,UNKNOWN,SMALL,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
SEL_000099,MIO-TCD Localization,MIO_NO_SEQUENCE_TRAIN_ONLY,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001919.jpg,FROM_SOURCE_DATASET,car,vehicle,NOT_VERIFIED,NOT_VERIFIED,NEAR,UNKNOWN,LARGE,FIXED_OR_ELEVATED_REVIEW_REQUIRED,UNKNOWN,,NOT_REVIEWED,PENDING,BALANCED_SEQUENCE_AND_DIFFICULTY_PROPOSAL,PILOT_500,FALSE,PENDING,Không copy file; chỉ proposal.
